interaction_id,customer_id,product_id,interaction_date,interaction_type,rating,source
22596,457,521,2025-02-02,view,3.0,Recommendation
22597,528,509,2025-11-28,view,3.0,Search
22598,315,589,2025-11-10,cart,2.0,Search
22599,130,95,2025-11-29,view,5.0,Search
22600,594,311,2025-12-03,view,,Category
22601,846,40,2024-03-05,purchase,3.0,Recommendation
22602,1184,387,2025-08-19,click,,Advertisement
22603,1346,254,2024-09-03,view,5.0,Recommendation
22604,1299,94,2025-11-15,view,,Advertisement
22605,1020,259,2024-03-01,view,2.0,Direct
22606,1075,526,2024-08-10,cart,1.0,Direct
22607,513,527,2025-07-23,purchase,5.0,Direct
22608,493,161,2024-01-29,view,,Direct
22609,1036,344,2025-08-04,cart,4.0,Direct
22610,1170,116,2024-08-30,view,3.0,Direct
22611,620,591,2025-05-15,view,5.0,Search
22612,246,456,2024-12-30,view,,Advertisement
22613,275,164,2024-01-03,view,3.0,Advertisement
22614,1346,94,2025-04-16,wishlist,3.0,Direct
22615,119,98,2025-06-26,click,5.0,Direct
22616,894,252,2024-04-15,view,3.0,Search
22617,801,160,2024-09-28,view,,Recommendation
22618,1168,403,2025-10-10,click,,Category
22619,429,176,2025-10-24,cart,4.0,Category
22620,564,598,2024-02-26,cart,2.0,Category
22621,585,555,2024-07-12,click,1.0,Category
22622,690,308,2024-01-18,view,1.0,Recommendation
22623,114,582,2024-09-30,view,5.0,Direct
22624,348,200,2024-07-07,view,,Advertisement
22625,1403,509,2025-07-03,view,3.0,Advertisement
22626,1093,70,2025-01-03,wishlist,5.0,Advertisement
22627,1478,486,2025-03-22,cart,,Category
22628,287,38,2024-01-06,view,,Direct
22629,1372,502,2025-03-18,wishlist,3.0,Advertisement
22630,568,173,2025-11-14,view,,Advertisement
22631,1185,195,2024-04-26,view,2.0,Search
22632,1457,468,2025-07-10,click,1.0,Direct
22633,35,412,2025-03-06,cart,,Category
22634,629,6,2024-05-14,view,1.0,Advertisement
22635,166,311,2025-06-20,view,5.0,Search
22636,1265,89,2024-06-16,click,2.0,Advertisement
22637,901,525,2025-05-05,click,,Recommendation
22638,1134,121,2024-03-11,view,2.0,Recommendation
22639,1397,479,2025-04-02,view,3.0,Category
22640,209,67,2025-10-27,view,,Direct
22641,929,488,2024-06-09,click,,Recommendation
22642,865,221,2025-12-02,click,4.0,Recommendation
22643,445,343,2024-06-30,click,5.0,Category
22644,248,159,2025-12-15,view,5.0,Advertisement
22645,484,167,2025-12-07,click,5.0,Direct
22646,52,58,2025-09-14,view,5.0,Category
22647,735,593,2025-12-11,view,5.0,Recommendation
22648,834,451,2025-04-18,purchase,3.0,Direct
22649,66,507,2024-09-17,click,,Direct
22650,968,164,2025-08-18,view,3.0,Recommendation
22651,572,91,2025-06-08,click,4.0,Category
22652,1027,296,2024-04-09,wishlist,,Direct
22653,591,220,2025-11-01,wishlist,2.0,Recommendation
22654,502,590,2024-11-10,purchase,3.0,Recommendation
22655,303,268,2024-06-29,wishlist,5.0,Search
22656,1253,391,2024-01-23,view,,Category
22657,143,594,2025-11-13,view,,Direct
22658,149,474,2024-02-23,click,1.0,Direct
22659,710,212,2025-11-17,view,,Direct
22660,1348,310,2024-05-14,view,3.0,Category
22661,305,349,2024-07-07,purchase,,Advertisement
22662,273,524,2024-06-24,view,1.0,Direct
22663,1150,153,2025-06-06,click,3.0,Search
22664,1443,248,2025-10-22,view,4.0,Category
22665,123,217,2025-05-04,view,,Direct
22666,1454,448,2025-06-06,click,5.0,Recommendation
22667,399,549,2024-12-31,view,,Recommendation
22668,335,356,2024-02-01,view,,Search
22669,1082,541,2024-04-06,view,,Search
22670,1231,484,2024-03-17,click,1.0,Advertisement
22671,510,537,2025-12-07,view,,Direct
22672,554,236,2024-08-21,click,1.0,Search
22673,954,13,2024-01-02,purchase,3.0,Recommendation
22674,90,261,2025-12-07,click,5.0,Recommendation
22675,251,447,2025-09-17,cart,,Search
22676,300,523,2025-01-02,click,1.0,Advertisement
22677,802,290,2024-08-20,view,2.0,Advertisement
22678,7,568,2024-07-28,view,,Direct
22679,1048,154,2024-08-17,view,,Advertisement
22680,1032,396,2025-10-04,click,,Direct
22681,1106,76,2024-11-29,view,4.0,Direct
22682,1177,169,2025-01-06,wishlist,5.0,Advertisement
22683,1436,481,2024-11-08,cart,,Category
22684,1202,253,2025-08-21,view,3.0,Recommendation
22685,41,388,2024-02-18,view,4.0,Category
22686,1325,577,2024-08-03,view,4.0,Advertisement
22687,1286,197,2025-03-10,view,4.0,Search
22688,1252,459,2025-09-02,click,,Advertisement
22689,441,450,2024-08-28,view,4.0,Search
22690,1058,310,2024-02-10,view,3.0,Advertisement
22691,1229,544,2025-06-26,view,4.0,Category
22692,614,299,2025-08-03,click,1.0,Category
22693,45,374,2025-09-02,click,5.0,Advertisement
22694,46,151,2024-03-03,click,,Recommendation
22695,412,313,2025-02-27,cart,2.0,Recommendation
22696,921,173,2024-01-31,view,3.0,Direct
22697,1,105,2024-03-23,view,,Direct
22698,657,270,2024-02-11,click,2.0,Category
22699,796,245,2025-12-12,click,,Direct
22700,401,496,2025-11-23,view,1.0,Recommendation
22701,707,393,2025-02-12,view,2.0,Direct
22702,1245,554,2024-03-19,view,,Direct
22703,893,414,2024-12-14,click,2.0,Category
22704,814,166,2024-05-06,view,,Advertisement
22705,771,134,2025-05-12,view,3.0,Direct
22706,815,441,2025-10-24,click,,Recommendation
22707,1005,426,2024-09-25,view,3.0,Search
22708,1264,117,2025-12-28,view,5.0,Direct
22709,912,425,2024-01-09,cart,,Category
22710,177,203,2024-12-30,click,1.0,Advertisement
22711,997,155,2024-12-07,purchase,5.0,Advertisement
22712,1308,498,2024-02-27,wishlist,5.0,Recommendation
22713,529,501,2025-02-27,click,5.0,Advertisement
22714,412,530,2024-08-08,click,,Direct
22715,911,218,2024-04-22,click,2.0,Advertisement
22716,781,4,2025-02-02,purchase,4.0,Search
22717,1247,220,2024-10-03,click,,Search
22718,1386,126,2024-10-23,wishlist,5.0,Advertisement
22719,289,461,2024-08-05,view,5.0,Direct
22720,855,229,2024-07-18,view,,Direct
22721,131,288,2024-04-18,click,1.0,Direct
22722,964,126,2025-01-28,wishlist,,Recommendation
22723,1196,221,2025-09-24,view,1.0,Recommendation
22724,379,340,2024-05-06,view,1.0,Search
22725,1397,253,2025-03-06,view,,Category
22726,675,52,2025-09-08,view,,Direct
22727,1053,181,2025-08-01,view,2.0,Direct
22728,1494,112,2025-09-05,cart,3.0,Search
22729,1458,143,2024-04-13,view,,Search
22730,1054,512,2024-05-31,cart,,Recommendation
22731,1233,511,2025-12-19,view,,Direct
22732,779,591,2025-07-29,wishlist,2.0,Direct
22733,51,361,2024-10-03,view,2.0,Advertisement
22734,739,570,2025-09-10,view,1.0,Category
22735,327,440,2025-08-25,view,1.0,Category
22736,1370,326,2025-01-17,view,3.0,Search
22737,296,389,2024-02-08,view,,Direct
22738,49,426,2025-12-04,view,1.0,Search
22739,1248,82,2025-05-29,view,2.0,Category
22740,323,287,2025-10-03,click,,Search
22741,766,237,2025-11-28,view,3.0,Recommendation
22742,306,451,2025-12-03,cart,4.0,Category
22743,662,578,2024-03-19,click,3.0,Advertisement
22744,996,453,2024-10-05,view,4.0,Search
22745,121,84,2024-04-18,view,3.0,Category
22746,1299,470,2025-06-09,purchase,1.0,Direct
22747,745,284,2024-12-16,click,2.0,Advertisement
22748,989,340,2025-05-19,wishlist,4.0,Category
22749,913,136,2024-09-20,cart,1.0,Advertisement
22750,709,432,2025-05-17,click,5.0,Search
22751,618,80,2024-02-03,cart,4.0,Direct
22752,1388,120,2025-12-24,view,3.0,Direct
22753,329,210,2024-10-26,click,4.0,Search
22754,627,306,2025-05-25,view,,Category
22755,969,108,2025-04-01,view,2.0,Advertisement
22756,592,252,2024-05-25,purchase,,Advertisement
22757,722,456,2024-05-24,purchase,5.0,Category
22758,1028,159,2024-05-25,click,,Advertisement
22759,1321,388,2025-11-23,click,,Recommendation
22760,1132,224,2024-04-26,wishlist,2.0,Recommendation
22761,1434,62,2024-04-29,wishlist,3.0,Advertisement
22762,388,545,2024-04-14,wishlist,1.0,Advertisement
22763,392,319,2025-03-06,view,1.0,Search
22764,1256,283,2025-04-28,view,5.0,Advertisement
22765,1371,345,2024-03-18,view,,Search
22766,453,593,2025-12-05,click,2.0,Search
22767,596,123,2024-03-13,purchase,5.0,Direct
22768,210,392,2025-07-18,cart,,Direct
22769,1379,320,2024-06-01,view,,Search
22770,258,257,2025-12-18,wishlist,3.0,Category
22771,60,393,2024-02-15,view,4.0,Category
22772,862,68,2024-06-20,click,3.0,Advertisement
22773,587,106,2024-12-01,cart,3.0,Category
22774,1300,572,2025-12-19,click,1.0,Advertisement
22775,1215,201,2024-07-01,view,3.0,Direct
22776,1209,564,2024-10-05,view,,Category
22777,840,297,2024-11-05,click,3.0,Direct
22778,421,325,2025-02-02,purchase,,Direct
22779,1145,587,2024-11-21,view,5.0,Search
22780,1061,140,2025-06-28,click,,Recommendation
22781,26,328,2024-01-30,view,1.0,Direct
22782,1496,47,2024-12-28,cart,4.0,Category
22783,879,148,2025-05-20,view,,Advertisement
22784,256,330,2024-06-14,cart,,Search
22785,648,14,2025-05-26,wishlist,1.0,Recommendation
22786,602,594,2025-03-27,purchase,2.0,Category
22787,112,293,2025-01-03,cart,,Direct
22788,657,525,2024-02-19,view,,Recommendation
22789,443,136,2025-02-17,wishlist,3.0,Direct
22790,766,573,2024-10-06,click,,Category
22791,634,275,2024-01-06,cart,1.0,Category
22792,375,325,2025-07-12,purchase,5.0,Direct
22793,548,344,2025-05-15,view,3.0,Recommendation
22794,385,39,2024-04-30,click,3.0,Advertisement
22795,652,555,2025-02-23,click,3.0,Advertisement
22796,1045,259,2025-05-13,cart,,Recommendation
22797,77,6,2025-08-11,cart,4.0,Direct
22798,844,525,2025-12-02,cart,,Search
22799,314,488,2024-10-10,view,4.0,Category
22800,64,224,2024-09-11,cart,5.0,Category
22801,142,291,2024-12-04,wishlist,,Recommendation
22802,981,82,2024-11-09,view,4.0,Advertisement
22803,517,6,2024-06-02,click,4.0,Advertisement
22804,165,150,2025-02-02,cart,2.0,Advertisement
22805,34,404,2025-02-25,view,,Direct
22806,691,142,2024-08-26,click,2.0,Recommendation
22807,961,496,2025-04-14,click,1.0,Direct
22808,1160,148,2024-05-30,view,,Category
22809,167,169,2025-06-30,view,2.0,Category
22810,1248,358,2024-06-18,view,,Direct
22811,364,98,2025-10-17,view,,Recommendation
22812,194,334,2025-09-27,view,4.0,Advertisement
22813,1293,1,2025-09-13,click,,Search
22814,1353,191,2024-07-02,purchase,,Advertisement
22815,1448,578,2025-05-14,cart,2.0,Advertisement
22816,1258,41,2024-02-09,wishlist,,Direct
22817,567,207,2024-01-09,click,1.0,Category
22818,604,251,2024-09-06,view,,Recommendation
22819,599,335,2025-06-09,view,5.0,Search
22820,1132,91,2024-08-05,cart,,Advertisement
22821,219,344,2025-04-03,cart,4.0,Search
22822,115,599,2025-02-17,cart,1.0,Category
22823,356,541,2025-01-10,view,4.0,Search
22824,384,396,2025-09-06,click,5.0,Recommendation
22825,373,479,2025-04-12,view,4.0,Recommendation
22826,401,455,2025-09-26,view,1.0,Category
22827,83,390,2025-02-01,purchase,,Direct
22828,522,576,2024-10-16,click,5.0,Recommendation
22829,132,377,2025-07-09,view,,Category
22830,337,36,2025-07-23,click,3.0,Advertisement
22831,388,598,2024-04-06,view,,Advertisement
22832,132,140,2024-04-11,cart,1.0,Direct
22833,1278,375,2024-01-20,click,5.0,Direct
22834,331,72,2024-01-18,click,4.0,Category
22835,867,491,2024-02-07,view,3.0,Direct
22836,710,314,2025-02-10,view,4.0,Recommendation
22837,590,275,2025-06-30,view,,Category
22838,1408,48,2024-10-09,view,,Recommendation
22839,432,226,2025-09-07,purchase,4.0,Advertisement
22840,1436,281,2024-04-04,view,,Search
22841,690,450,2025-06-04,cart,5.0,Direct
22842,825,84,2024-11-02,click,5.0,Search
22843,776,328,2024-03-16,view,,Search
22844,641,327,2025-01-02,wishlist,1.0,Search
22845,1172,311,2025-01-27,cart,,Search
22846,590,33,2025-11-15,view,,Category
22847,1125,109,2025-11-04,view,,Direct
22848,1296,539,2025-02-18,view,,Recommendation
22849,609,306,2024-11-29,view,3.0,Category
22850,168,423,2025-02-21,view,4.0,Recommendation
22851,686,100,2024-12-25,view,5.0,Direct
22852,919,427,2024-06-09,view,3.0,Category
22853,38,341,2025-05-29,cart,2.0,Advertisement
22854,1433,572,2024-03-06,view,,Category
22855,871,325,2024-05-07,view,,Direct
22856,949,136,2024-12-22,view,2.0,Category
22857,1187,556,2025-05-07,click,1.0,Category
22858,1279,70,2024-04-02,view,4.0,Search
22859,34,60,2024-07-16,view,5.0,Search
22860,404,22,2025-06-16,wishlist,1.0,Direct
22861,569,76,2024-09-22,view,4.0,Recommendation
22862,129,87,2024-06-22,view,,Advertisement
22863,47,345,2025-04-21,view,4.0,Search
22864,927,21,2025-09-01,view,,Direct
22865,1001,111,2025-11-25,purchase,,Category
22866,382,567,2024-03-27,click,3.0,Direct
22867,1223,262,2025-12-06,view,,Advertisement
22868,1180,98,2024-07-27,purchase,1.0,Direct
22869,414,291,2024-04-24,cart,,Direct
22870,1077,376,2024-05-10,view,5.0,Search
22871,121,419,2025-10-03,cart,1.0,Advertisement
22872,959,320,2024-12-28,click,,Direct
22873,528,471,2025-11-24,view,,Recommendation
22874,897,496,2025-08-07,view,4.0,Direct
22875,978,157,2025-05-11,view,4.0,Direct
22876,446,139,2024-01-17,cart,,Direct
22877,1004,246,2024-10-18,view,2.0,Search
22878,344,431,2024-07-07,view,4.0,Search
22879,984,86,2024-02-15,view,4.0,Direct
22880,620,563,2025-10-02,view,,Search
22881,908,65,2024-08-21,view,4.0,Advertisement
22882,66,469,2024-09-20,cart,,Search
22883,72,141,2024-09-11,view,,Advertisement
22884,780,571,2025-03-07,view,5.0,Direct
22885,185,341,2025-03-27,view,1.0,Category
22886,864,137,2024-11-13,view,,Search
22887,1438,358,2024-06-18,cart,,Category
22888,1414,351,2024-03-03,view,5.0,Category
22889,686,558,2024-05-10,click,,Advertisement
22890,570,371,2025-05-03,view,,Direct
22891,719,535,2025-11-17,view,,Recommendation
22892,599,116,2024-01-22,wishlist,4.0,Recommendation
22893,672,167,2024-10-30,view,,Direct
22894,470,480,2024-05-06,view,3.0,Recommendation
22895,1148,252,2025-04-21,view,3.0,Search
22896,1018,434,2025-09-06,view,5.0,Search
22897,375,90,2025-10-28,click,3.0,Category
22898,1467,272,2025-04-07,view,3.0,Category
22899,1459,169,2025-07-19,purchase,1.0,Recommendation
22900,808,196,2025-11-09,view,,Advertisement
22901,595,487,2024-01-02,view,1.0,Category
22902,1190,555,2024-10-05,click,,Direct
22903,435,549,2024-01-21,view,5.0,Search
22904,915,591,2024-09-04,view,3.0,Recommendation
22905,558,148,2024-11-08,purchase,,Recommendation
22906,229,412,2024-03-09,click,,Advertisement
22907,1262,561,2024-09-12,view,3.0,Search
22908,847,484,2025-03-23,view,,Recommendation
22909,485,289,2025-02-20,click,2.0,Advertisement
22910,241,569,2024-07-30,cart,3.0,Recommendation
22911,803,509,2025-06-20,cart,,Search
22912,309,23,2025-03-18,view,,Search
22913,663,551,2025-11-14,click,,Advertisement
22914,1405,11,2024-08-22,wishlist,5.0,Category
22915,1227,270,2024-02-23,click,,Advertisement
22916,366,96,2024-12-23,purchase,,Direct
22917,297,378,2024-05-24,view,2.0,Direct
22918,1010,212,2024-08-30,click,2.0,Category
22919,700,596,2024-01-27,view,,Advertisement
22920,343,319,2024-03-30,cart,4.0,Category
22921,548,149,2025-12-08,view,2.0,Category
22922,711,120,2024-01-14,view,4.0,Recommendation
22923,131,384,2024-02-24,view,4.0,Direct
22924,780,209,2025-06-22,purchase,,Direct
22925,247,117,2025-04-19,cart,,Recommendation
22926,134,508,2025-07-20,click,1.0,Search
22927,228,240,2025-11-08,cart,,Search
22928,282,445,2024-02-20,view,,Search
22929,816,208,2025-07-05,purchase,1.0,Direct
22930,288,55,2024-12-26,purchase,2.0,Direct
22931,729,183,2024-07-20,cart,,Advertisement
22932,870,74,2024-01-10,click,4.0,Advertisement
22933,31,93,2024-05-23,view,3.0,Advertisement
22934,353,429,2024-02-05,view,,Search
22935,460,489,2024-08-26,view,5.0,Direct
22936,78,70,2024-11-18,click,,Advertisement
22937,1481,178,2025-04-29,view,,Category
22938,1177,173,2024-02-29,click,4.0,Search
22939,700,332,2024-04-02,view,5.0,Direct
22940,254,513,2024-03-27,click,2.0,Recommendation
22941,689,574,2025-07-24,wishlist,,Search
22942,1010,328,2025-10-11,wishlist,,Recommendation
22943,929,316,2024-09-25,view,,Search
22944,1418,334,2025-08-17,view,1.0,Recommendation
22945,1295,584,2025-08-22,wishlist,1.0,Category
22946,1270,434,2024-12-13,view,,Recommendation
22947,925,144,2025-03-27,view,,Direct
22948,187,262,2025-03-26,view,5.0,Direct
22949,243,60,2024-09-03,click,,Direct
22950,1239,444,2025-11-08,wishlist,,Advertisement
22951,475,573,2024-02-21,click,1.0,Direct
22952,529,431,2025-10-16,view,,Direct
22953,1044,324,2025-08-01,wishlist,3.0,Category
22954,1490,209,2024-09-25,click,,Advertisement
22955,311,594,2024-03-21,cart,4.0,Category
22956,742,430,2025-01-01,view,3.0,Recommendation
22957,1317,426,2025-05-27,click,,Recommendation
22958,196,570,2025-03-17,view,,Advertisement
22959,1199,30,2025-02-13,view,5.0,Direct
22960,1417,155,2025-11-04,view,1.0,Search
22961,620,474,2025-01-27,view,,Advertisement
22962,818,347,2025-10-12,click,3.0,Advertisement
22963,486,353,2025-06-14,view,5.0,Recommendation
22964,1209,510,2024-09-10,purchase,,Advertisement
22965,841,297,2024-10-11,click,5.0,Search
22966,519,395,2024-03-13,click,2.0,Search
22967,1411,341,2024-10-30,view,,Search
22968,1489,535,2025-07-09,view,,Recommendation
22969,1390,475,2024-12-04,view,2.0,Advertisement
22970,576,52,2024-11-21,click,3.0,Category
22971,1322,504,2025-01-16,view,,Direct
22972,258,327,2025-07-21,click,3.0,Direct
22973,1258,157,2024-01-27,view,,Recommendation
22974,330,484,2025-10-12,cart,2.0,Advertisement
22975,957,326,2025-08-06,click,2.0,Category
22976,330,428,2025-02-18,click,2.0,Recommendation
22977,670,138,2024-04-28,purchase,2.0,Category
22978,1334,283,2024-03-07,view,2.0,Advertisement
22979,1175,395,2025-06-20,click,,Advertisement
22980,1287,304,2024-08-30,view,,Direct
22981,512,479,2025-11-09,click,5.0,Recommendation
22982,1118,400,2024-08-12,click,3.0,Advertisement
22983,1496,192,2025-01-25,view,4.0,Advertisement
22984,961,274,2025-06-13,click,5.0,Category
22985,1347,452,2024-08-29,view,1.0,Recommendation
22986,1136,288,2025-11-28,cart,5.0,Direct
22987,577,579,2024-10-17,click,4.0,Advertisement
22988,1406,315,2025-09-05,cart,,Search
22989,58,87,2025-10-29,view,5.0,Direct
22990,485,240,2024-07-31,click,,Advertisement
22991,750,235,2025-01-12,click,,Category
22992,711,570,2025-04-09,click,,Category
22993,957,495,2025-09-05,wishlist,,Direct
22994,823,41,2025-11-05,view,3.0,Advertisement
22995,299,474,2024-12-16,view,,Search
22996,206,445,2024-03-18,click,4.0,Advertisement
22997,66,488,2024-03-27,view,3.0,Category
22998,1401,78,2024-06-15,click,3.0,Direct
22999,837,460,2025-02-22,click,,Recommendation
23000,377,440,2025-01-18,cart,4.0,Direct
23001,1289,38,2024-04-26,purchase,4.0,Recommendation
23002,1417,283,2024-07-25,click,4.0,Search
23003,683,40,2024-05-16,click,2.0,Direct
23004,1258,216,2024-08-28,view,5.0,Advertisement
23005,547,383,2025-12-11,click,2.0,Recommendation
23006,872,40,2024-11-12,view,1.0,Direct
23007,262,352,2024-11-07,cart,,Search
23008,356,329,2025-11-07,view,4.0,Search
23009,291,231,2024-04-19,click,4.0,Recommendation
23010,869,419,2025-07-06,view,,Advertisement
23011,498,420,2024-01-25,click,2.0,Recommendation
23012,451,299,2024-11-15,click,,Category
23013,798,555,2025-11-08,click,,Category
23014,1072,385,2024-11-25,view,,Search
23015,1358,480,2025-02-04,click,1.0,Direct
23016,133,216,2024-02-08,wishlist,3.0,Search
23017,99,299,2024-05-25,purchase,4.0,Recommendation
23018,1225,169,2025-07-27,click,,Advertisement
23019,1429,114,2025-11-29,click,3.0,Advertisement
23020,1449,207,2024-12-19,view,1.0,Advertisement
23021,991,302,2024-05-05,cart,,Direct
23022,996,555,2024-06-06,view,5.0,Recommendation
23023,1320,221,2025-06-12,cart,,Advertisement
23024,1058,228,2025-05-16,view,2.0,Direct
23025,1482,225,2024-07-11,view,,Category
23026,550,280,2024-07-28,view,,Direct
23027,1060,280,2025-04-29,view,,Direct
23028,623,523,2024-07-18,view,2.0,Advertisement
23029,970,253,2024-06-27,click,1.0,Advertisement
23030,1388,494,2024-03-02,view,3.0,Direct
23031,644,585,2025-09-13,view,3.0,Advertisement
23032,741,69,2025-08-04,view,2.0,Category
23033,650,427,2024-04-16,purchase,1.0,Recommendation
23034,1133,353,2024-10-28,view,1.0,Advertisement
23035,1350,530,2024-10-17,click,4.0,Search
23036,1479,429,2024-06-09,view,,Recommendation
